URL
https://es.wikipedia.org/wiki/ChatGPT
https://www.ibm.com/es-es/topics/machine-learning
https://www.ibm.com/es-es/topics/deep-learning
https://www.ibm.com/es-es/topics/neural-networks
https://www.xataka.com/basics/chatgpt-que-como-usarlo-que-puedes-hacer-este-chat-inteligencia-artificial
https://www.ibm.com/es-es/topics/artificial-intelligence
https://es.wikipedia.org/wiki/Aprendizaje_profundo
https://es.wikipedia.org/wiki/Aprendizaje_autom%C3%A1tico
https://www.unir.net/revista/ingenieria/deep-learning/
https://www.sas.com/es_mx/insights/analytics/deep-learning.html
https://www.innovaciondigital360.com/i-a/deep-learning-que-es-el-aprendizaje-profundo-como-funciona-y-cuales-son-los-casos-de-aplicacion/
https://aws.amazon.com/es/what-is/deep-learning/
https://www.redhat.com/es/topics/ai/what-is-deep-learning
https://www.redhat.com/es/topics/ai/what-is-generative-ai
https://www.redhat.com/es/topics/ai/what-is-machine-learning
https://www.redhat.com/es/topics/ai/what-are-foundation-models
https://www.redhat.com/es/topics/ai/what-are-large-language-models
https://www.redhat.com/es/topics/cloud-computing/ai-ml-use-cases
https://platzi.com/blog/deep-learning-guia-ejemplos/
https://platzi.com/tutoriales/6935-ai/26160-usa-python-para-crear-inteligencia-artificial-desde-cero/
https://blog.hubspot.es/website/que-es-deep-learning
https://aws.amazon.com/es/compare/the-difference-between-machine-learning-and-deep-learning/
https://www.coursera.org/mx/articles/ai-vs-deep-learning-vs-machine-learning-beginners-guide?msockid=3d440943c9456bea353a1deac8ab6a89
https://platzi.com/blog/diferencia-machine-vs-deep-learning/
https://www.oracle.com/mx/artificial-intelligence/machine-learning/what-is-deep-learning/
https://blogs.oracle.com/bigdata/post/neural-networks-in-deep-learning
https://www.zendesk.com.mx/blog/deep-learning-vs-machine-learning/
https://revistaderobots.com/inteligencia-artificial/deep-learning-y-aprendizaje-profundo/
https://iat.es/tecnologias/inteligencia-artificial/deep-learning/
https://learn.microsoft.com/es-es/azure/machine-learning/concept-deep-learning-vs-machine-learning?view=azureml-api-2
https://learn.microsoft.com/es-es/azure/machine-learning/concept-distributed-training?view=azureml-api-2
https://learn.microsoft.com/es-es/azure/machine-learning/how-to-train-distributed-gpu?view=azureml-api-2
https://www.mygreatlearning.com/blog/diferencias-machine-learning-y-deep-learning/
https://www.il3.ub.edu/blog/deep-learning-vs-machine-learning-claves-de-cada-aprendizaje-desde-el-comportamiento/
https://www.evolmind.com/blog/deep-learning-que-es-impacto-y-aplicacion-en-e-learning/
https://futuroelectrico.com/deep-learning-aprendizaje-profundo/
https://www.aprendemachinelearning.com/aprendizaje-profundo-una-guia-rapida/
https://www.coursera.org/mx/articles/types-of-machine-learning?msockid=3d440943c9456bea353a1deac8ab6a89
https://www.zendesk.es/blog/machine-learning-and-deep-learning/
https://www.tokioschool.com/noticias/aplicaciones-del-deep-learning/
https://www.itmastersmag.com/noticias-analisis/en-que-consiste-el-deep-learning/
https://www.universitatcarlemany.com/actualidad/blog/deep-learning-que-es-tipos-ejemplos/
https://www.tokioschool.com/noticias/deep-learning-ejemplos/
https://codster.io/blog/inteligencia-artificial/que-es-deep-learning/
